unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
201,object,grass,0.12764130918853583,green-c,63326720.0,3216449.0,1935464.0,0.02995716996912365,grass,12961339.0,3066605.0,1814254.0,0.12764130918853583,base,72883.0,409766.0,1793.0,0.003728767032126041,foliage,30325.0,64713.0,1073.0,0.011419145426488574,pasture-s,852992.0,1277189.0,65709.0,0.031828477208700336,,24924928.0,239875.0,199357.0,0.00798531698572499
38,texture,perforated,0.1137367593858401,orange-c,30348501.0,1904575.0,127661.0,0.003973831933377359,painting,2207098.0,665355.0,19213.0,0.006733748300178043,frame,136341.0,70653.0,4072.0,0.020066823705660295,wallpaper,479323.0,204625.0,4429.0,0.0065178457114517755,art_gallery-s,953344.0,411132.0,8009.0,0.005904308766818508,perforated,1793792.0,721147.0,256830.0,0.1137367593858401
336,part,hand,0.11213960845917736,pink-c,18491188.0,2845435.0,360072.0,0.017165452986050947,person,14523849.0,907587.0,376425.0,0.025003302886992245,hand,398768.0,615034.0,102224.0,0.11213960845917736,skin,177664.0,564131.0,29681.0,0.04168012424976899,ball_pit-s,275968.0,276326.0,4245.0,0.007745657778775254,waffled,1555456.0,655049.0,129641.0,0.06230152475125717
177,texture,meshed,0.11042223986296085,black-c,139916835.0,2832385.0,716118.0,0.0050419091741022454,bicycle,1152271.0,894699.0,26775.0,0.01325367105650692,wheel,1513439.0,214015.0,29387.0,0.017306148697312885,tile,3959469.0,224233.0,19949.0,0.004791110327629905,jail_cell-s,238336.0,519015.0,8803.0,0.011760100888653766,meshed,1756160.0,1291848.0,303099.0,0.11042223986296085
378,part,wheel,0.11040083798952215,black-c,139916835.0,2848380.0,597026.0,0.004199434516254547,bicycle,1152271.0,1355157.0,103978.0,0.04326197757390418,wheel,1513439.0,716931.0,221753.0,0.11040083798952215,glass,2246777.0,620832.0,37458.0,0.013235336206442695,laundromat-s,363776.0,586641.0,7131.0,0.0075597432804048815,paisley,1555456.0,234979.0,33605.0,0.019128202501095724
77,texture,fibrous,0.10960124069440559,yellow-c,34166024.0,2662542.0,384644.0,0.010554407398852406,sheep,811669.0,1026220.0,17380.0,0.009546780598173368,torso,7669375.0,187428.0,47706.0,0.006109028995285882,food,1104928.0,232203.0,32098.0,0.024595546626024017,cathedral-indoor-s,313600.0,543236.0,7185.0,0.008456413280276253,fibrous,1831424.0,1040477.0,283673.0,0.10960124069440559
120,texture,zigzagged,0.10822431305318013,red-c,21004512.0,2763873.0,280566.0,0.011945170388106278,signboard,661129.0,1307372.0,51580.0,0.026907733808539842,head,4946761.0,539302.0,192693.0,0.036402707537920076,paper,471596.0,338796.0,6999.0,0.008711801073696184,shopfront-s,200704.0,506548.0,6602.0,0.009422678940983371,zigzagged,1618176.0,662410.0,222712.0,0.10822431305318013
376,texture,banded,0.10589022452346737,white-c,72511065.0,2263731.0,345948.0,0.0046480364710199465,curtain,3110939.0,764228.0,66027.0,0.017333833883763788,door frame,221497.0,97442.0,7774.0,0.024983529638616157,wood,9793596.0,370609.0,37236.0,0.0036769145832282095,elevator-interior-s,163072.0,485982.0,5761.0,0.008955483737581474,banded,2571520.0,482930.0,292467.0,0.10589022452346737
256,part,head,0.1050308705303696,pink-c,18491188.0,2825263.0,328655.0,0.01565933840790143,dog,3793935.0,1404328.0,211232.0,0.04235626367672469,head,4946761.0,1117381.0,576384.0,0.1050308705303696,skin,177664.0,256951.0,9878.0,0.023256744762052747,cloister-indoor-s,263424.0,224888.0,4151.0,0.008573594320897385,freckled,1555456.0,570312.0,172972.0,0.08857658454851403
420,texture,zigzagged,0.10403786304782699,red-c,21004512.0,2376838.0,350020.0,0.015197559150947861,book,615007.0,1043725.0,13175.0,0.00800640755683334,stern,184796.0,283878.0,5053.0,0.01089898861354425,fabric,8548746.0,301367.0,46598.0,0.005293113034963875,circus_tent-outdoor-s,125440.0,581103.0,6215.0,0.00887441313213237,zigzagged,1618176.0,524873.0,201948.0,0.10403786304782699
204,texture,honeycombed,0.10334685443941681,pink-c,18491188.0,3314389.0,156988.0,0.007251650442437611,book,615007.0,621621.0,29905.0,0.024781992221910083,pane,480756.0,84372.0,2714.0,0.004825626673589206,food,1104928.0,131362.0,5646.0,0.004587841812904463,bookstore-s,401408.0,375276.0,13829.0,0.01812795354294066,honeycombed,1555456.0,2212372.0,352920.0,0.10334685443941681
37,part,head,0.10168980204555936,pink-c,18491188.0,2983243.0,362593.0,0.017174866536963766,person,14523849.0,1464445.0,904804.0,0.05998638246188382,head,4946761.0,1144537.0,562248.0,0.10168980204555936,skin,177664.0,400144.0,9887.0,0.017409111478533103,ball_pit-s,275968.0,359234.0,5313.0,0.008434819468192013,freckled,1555456.0,149465.0,14207.0,0.008402958749971906
90,part,muzzle,0.10137899206308006,brown-c,182265724.0,2812424.0,963965.0,0.005235691158024474,dog,3793935.0,1611091.0,486529.0,0.09891822644193948,muzzle,666221.0,1264438.0,177712.0,0.10137899206308006,fur,103280.0,196469.0,7660.0,0.026224883511532432,gulch-s,125440.0,239480.0,3571.0,0.00988241284741344,matted,1593088.0,724322.0,90860.0,0.04080752734050437
495,object,cat,0.09826771052913383,brown-c,182265724.0,2878265.0,861053.0,0.004672451061882366,cat,4163987.0,1825517.0,535912.0,0.09826771052913383,head,4946761.0,1470257.0,371387.0,0.06143064305446363,fur,103280.0,290939.0,7075.0,0.018274853801169586,cavern-indoor-s,163072.0,241109.0,2670.0,0.006649880078005333,matted,1593088.0,438969.0,39825.0,0.019990141710403204
343,texture,perforated,0.09679936595020881,purple-c,10857154.0,3338767.0,97989.0,0.00695059388852209,labyrinth,51914.0,541634.0,13336.0,0.022984702143354494,drawer,540514.0,84235.0,8579.0,0.013923105636431501,tile,3959469.0,142935.0,21972.0,0.005384723970403134,labyrinth-indoor-s,137984.0,317368.0,9800.0,0.021995187991525115,perforated,1793792.0,2335662.0,364450.0,0.09679936595020881
308,texture,chequered,0.09598302476225479,red-c,21004512.0,2558443.0,590269.0,0.025694383321131886,ball,122639.0,1169875.0,21642.0,0.017029252355862747,nose,155124.0,450512.0,7353.0,0.012290170370877993,food,1104928.0,528589.0,10136.0,0.006243759166825286,ball_pit-s,275968.0,600048.0,30260.0,0.03577864064813019,chequered,1530368.0,378133.0,167141.0,0.09598302476225479
386,part,eye,0.09428309848490062,orange-c,30348501.0,2539285.0,145817.0,0.004453519579106559,dog,3793935.0,1148912.0,132131.0,0.02746597387997961,eye,110350.0,684488.0,68483.0,0.09428309848490062,glass,2246777.0,300179.0,15262.0,0.006028374677192425,cockpit-s,539392.0,444176.0,6374.0,0.0065227580193902126,studded,1593088.0,416374.0,105753.0,0.055551032221836424
411,texture,zigzagged,0.09120806257811312,black-c,139916835.0,2686659.0,788259.0,0.005558352034603334,car,5354795.0,1404640.0,113491.0,0.017076731311609004,wheel,1513439.0,539817.0,70050.0,0.03532159543688351,glass,2246777.0,238183.0,26131.0,0.010627416546656965,building_facade-s,3148544.0,872130.0,56080.0,0.014145206293506978,zigzagged,1618176.0,598623.0,185290.0,0.09120806257811312
290,texture,zigzagged,0.09009803243143497,white-c,72511065.0,2481360.0,325729.0,0.004362440250469901,house,1833277.0,1098402.0,23444.0,0.008061246769948096,headboard,500152.0,368630.0,12203.0,0.014246204961830723,fabric,8548746.0,320322.0,49606.0,0.005624606126768277,mountain_snowy-s,1793792.0,573273.0,11063.0,0.004695666642048691,zigzagged,1618176.0,744775.0,195301.0,0.09009803243143497
373,texture,perforated,0.0858023270307182,pink-c,18491188.0,2099363.0,70897.0,0.003455077751311011,dog,3793935.0,987421.0,56635.0,0.011986951187170629,muzzle,666221.0,340942.0,37111.0,0.03825671201131485,fur,103280.0,143140.0,863.0,0.0035144589647210208,building_facade-s,3148544.0,614560.0,42302.0,0.011369054306034021,perforated,1793792.0,654107.0,193438.0,0.0858023270307182
466,texture,swirly,0.08539868895506483,red-c,21004512.0,2779746.0,212854.0,0.009030179110247316,person,14523849.0,1053772.0,305692.0,0.020016593843515118,arm,2299112.0,526613.0,84404.0,0.030789535410117967,fabric,8548746.0,370586.0,122044.0,0.013872911742800736,ball_pit-s,275968.0,382907.0,6946.0,0.01065453446617653,swirly,1605632.0,790111.0,188496.0,0.08539868895506483
52,texture,chequered,0.08402541551061554,white-c,72511065.0,2184996.0,369879.0,0.0049764294363996795,lamp,593361.0,854349.0,17189.0,0.012015901898678873,shade,197478.0,276118.0,8244.0,0.017715621722910826,ceramic,679072.0,490776.0,7210.0,0.006201414369735034,house-s,689920.0,467574.0,5537.0,0.004806603024244829,chequered,1530368.0,336430.0,144700.0,0.08402541551061554
259,texture,zigzagged,0.08387053135330551,red-c,21004512.0,2949220.0,136370.0,0.005725655091441277,building,35246027.0,1299001.0,662783.0,0.018471057203917982,balcony,317196.0,259374.0,13489.0,0.02395570086719317,wicker,89309.0,95943.0,1337.0,0.0072696626158823335,building_facade-s,3148544.0,959145.0,57549.0,0.014209138449535077,zigzagged,1618176.0,1282177.0,224431.0,0.08387053135330551
344,part,wheel,0.08278859946499416,black-c,139916835.0,1765962.0,702558.0,0.004983379266366544,car,5354795.0,979010.0,183138.0,0.029775307295940422,wheel,1513439.0,497490.0,153753.0,0.08278859946499416,glass,2246777.0,210200.0,18696.0,0.007667697037380023,laundromat-s,363776.0,469118.0,8678.0,0.010528793423083268,freckled,1555456.0,135700.0,9724.0,0.00578316577774183
312,texture,striped,0.0827611250263759,black-c,139916835.0,2787606.0,696264.0,0.004902985269644015,book,615007.0,1126679.0,30066.0,0.017565814842079433,body,1291612.0,254216.0,18682.0,0.01223327697548237,fabric,8548746.0,321738.0,43815.0,0.004963933733099089,nursery-s,827904.0,643473.0,12568.0,0.00861524709540454,striped,2433536.0,655562.0,236116.0,0.0827611250263759
82,texture,perforated,0.0827400559750123,red-c,21004512.0,2713603.0,174772.0,0.007423414763145573,ball,122639.0,713082.0,12795.0,0.01554817808648651,nose,155124.0,152183.0,13247.0,0.045048629531388135,glass,2246777.0,195947.0,14890.0,0.006133038749766253,ball_pit-s,275968.0,362528.0,17909.0,0.028858161708189178,perforated,1793792.0,1367286.0,241561.0,0.0827400559750123
189,texture,dotted,0.0825692759832125,white-c,72511065.0,2740221.0,508251.0,0.0067999780849145345,sky,36650987.0,1063996.0,312056.0,0.008343090368301925,hair,1159565.0,92765.0,1970.0,0.0015755462426821076,wallpaper,479323.0,266565.0,4878.0,0.006582907113264327,lighthouse-s,589568.0,427297.0,4741.0,0.004684208654275562,dotted,2935296.0,921776.0,294185.0,0.0825692759832125
182,texture,knitted,0.08102105269302842,pink-c,18491188.0,2604624.0,121126.0,0.005774865950317444,sheep,811669.0,1143757.0,40757.0,0.021286708041964433,head,4946761.0,387654.0,70940.0,0.013477787963275213,food,1104928.0,199677.0,29062.0,0.02278402217722178,forest-needleleaf-s,740096.0,496530.0,6188.0,0.0050291034574679915,knitted,1856512.0,921177.0,208184.0,0.08102105269302842
450,texture,zigzagged,0.0805934226063362,white-c,72511065.0,2223227.0,527033.0,0.007102175812746298,light,350013.0,767803.0,10004.0,0.009030413102584192,muzzle,666221.0,267866.0,11640.0,0.012618611150559325,ceramic,679072.0,485206.0,12632.0,0.010968648352010947,galley-s,401408.0,429756.0,4436.0,0.005365730929640703,zigzagged,1618176.0,532367.0,160393.0,0.0805934226063362
407,texture,zigzagged,0.07892991689946485,red-c,21004512.0,2433545.0,165553.0,0.007113673715557209,bicycle,1152271.0,870392.0,20521.0,0.010249522761122837,wheel,1513439.0,258302.0,20383.0,0.0116383971752206,food,1104928.0,272328.0,6550.0,0.004778559370134806,anechoic_chamber-s,137984.0,508244.0,5062.0,0.007894991312702168,zigzagged,1618176.0,976822.0,189839.0,0.07892991689946485
263,part,head,0.07855753714102004,pink-c,18491188.0,3228191.0,451605.0,0.02123423918271842,person,14523849.0,1444573.0,1109735.0,0.07468593961229548,head,4946761.0,1249620.0,451318.0,0.07855753714102004,skin,177664.0,756521.0,14486.0,0.015750805426558035,ball_pit-s,275968.0,273524.0,6118.0,0.011259279980271413,freckled,1555456.0,109049.0,9628.0,0.005817955050435772
184,part,wheel,0.0785398644483722,black-c,139916835.0,2346608.0,754196.0,0.005329658774878507,motorbike,1440771.0,1110368.0,75383.0,0.030448477152029522,wheel,1513439.0,703449.0,161435.0,0.0785398644483722,metal,3462561.0,401818.0,31578.0,0.008238883260571055,laundromat-s,363776.0,398254.0,12658.0,0.01689147713018367,swirly,1605632.0,287543.0,39814.0,0.02148205341538966
39,part,leg,0.07794533771648501,pink-c,18491188.0,2361317.0,166221.0,0.008035324275737488,horse,1230680.0,1413661.0,92941.0,0.03642745159520264,leg,2786636.0,1080356.0,279619.0,0.07794533771648501,skin,177664.0,319077.0,13774.0,0.02851954688415564,catwalk-s,137984.0,310988.0,3238.0,0.007264422278758181,striped,2433536.0,185545.0,21529.0,0.008288188263411088
236,object,tree,0.07787724143300233,blue-c,61494563.0,3461306.0,938426.0,0.014658911009613427,tree,21215516.0,3262382.0,1768542.0,0.07787724143300233,cloud,129326.0,101402.0,3895.0,0.01717122288203215,foliage,30325.0,5974.0,98.0,0.0027071075384657805,park-s,1179136.0,1753953.0,83262.0,0.029216510335539667,,24924928.0,287456.0,205163.0,0.008204150313223529
431,texture,chequered,0.0768593519012691,black-c,139916835.0,2897501.0,713442.0,0.005020672142991584,book,615007.0,1525692.0,89020.0,0.043388853714445584,balcony,317196.0,344983.0,19267.0,0.029968331591259764,glass,2246777.0,134818.0,12685.0,0.005354783423599884,bookstore-s,401408.0,1131096.0,27963.0,0.018585734785559183,chequered,1530368.0,749634.0,162732.0,0.0768593519012691
230,texture,honeycombed,0.07621762668112701,black-c,139916835.0,2369858.0,565104.0,0.0039874235392604864,car,5354795.0,1215491.0,239163.0,0.037775762688546724,wheel,1513439.0,502073.0,29198.0,0.014699589289508104,carpet,4405463.0,428797.0,26271.0,0.00546403080373104,bus_interior-s,351232.0,627720.0,5780.0,0.005939340630433263,honeycombed,1555456.0,365713.0,136057.0,0.07621762668112701
292,texture,chequered,0.07608237309385843,white-c,72511065.0,2112932.0,292121.0,0.003929955972051613,door,5745972.0,720908.0,32768.0,0.00509285508241075,door frame,221497.0,123696.0,3080.0,0.009002873319634152,tile,3959469.0,584267.0,25303.0,0.0055999502482387145,bathroom-s,9257472.0,447007.0,48123.0,0.004983556944255162,chequered,1530368.0,189627.0,121609.0,0.07608237309385843
509,part,hair,0.07598818221400074,pink-c,18491188.0,2742623.0,153545.0,0.007283826494409511,dog,3793935.0,1621984.0,345658.0,0.06817361078650586,hair,1159565.0,1445142.0,183949.0,0.07598818221400074,fur,103280.0,301361.0,11488.0,0.029220176368996285,art_school-s,175616.0,192467.0,2639.0,0.007221352655947284,freckled,1555456.0,192163.0,23244.0,0.013479666545849946
10,texture,chequered,0.07477147721801763,red-c,21004512.0,2381991.0,100454.0,0.0043139134509250585,skyscraper,1270392.0,701752.0,12233.0,0.006241609950655922,body,1291612.0,164272.0,8540.0,0.005900463193269879,tile,3959469.0,191238.0,23322.0,0.005650551135888704,anechoic_chamber-s,137984.0,417118.0,3747.0,0.006795984438338274,chequered,1530368.0,1099385.0,182951.0,0.07477147721801763
446,texture,honeycombed,0.07468641369793752,orange-c,30348501.0,2466247.0,171131.0,0.005242403131981361,dog,3793935.0,1036380.0,102545.0,0.021689929924679077,muzzle,666221.0,610094.0,34260.0,0.027583319579245685,food,1104928.0,319936.0,24665.0,0.017615353246217144,topiary_garden-s,137984.0,340361.0,2558.0,0.0053763553859184875,honeycombed,1555456.0,744374.0,159829.0,0.07468641369793752
132,object,person,0.07465544537119528,pink-c,18491188.0,3021918.0,424977.0,0.02015242793706355,person,14523849.0,1335800.0,1101757.0,0.07465544537119528,head,4946761.0,1117029.0,287870.0,0.04983967921993379,skin,177664.0,614250.0,25257.0,0.03294432842848888,art_school-s,175616.0,275826.0,3479.0,0.0077662664103955,freckled,1555456.0,98922.0,17848.0,0.010906002334207134
286,part,wheel,0.07313281206145941,black-c,139916835.0,2497566.0,711070.0,0.005018018948333685,car,5354795.0,1424570.0,321396.0,0.04976734945615255,wheel,1513439.0,818910.0,158947.0,0.07313281206145941,leather,470954.0,447508.0,6165.0,0.006757667733205304,street-s,28111104.0,761483.0,202178.0,0.0070518003422971745,paisley,1555456.0,140961.0,15464.0,0.009199543354275818
31,part,wheel,0.07249675052137443,orange-c,30348501.0,2612701.0,200922.0,0.0061330977635111784,bicycle,1152271.0,1131624.0,70660.0,0.031926117199484016,wheel,1513439.0,583216.0,141726.0,0.07249675052137443,ceramic,679072.0,373480.0,16713.0,0.016134746809108362,wine_cellar-barrel_storage-s,263424.0,471301.0,4557.0,0.00624102946171292,swirly,1605632.0,606649.0,128578.0,0.0617064908002724
278,object,plant,0.07196175672149797,green-c,63326720.0,2646559.0,1476652.0,0.02289502674302642,plant,3760075.0,1897290.0,379784.0,0.07196175672149797,pot,422616.0,275132.0,2621.0,0.0037705340175248547,foliage,30325.0,172833.0,4287.0,0.021556687500942813,greenhouse-indoor-s,363776.0,1060424.0,16974.0,0.012062028416189013,frilly,1618176.0,248611.0,48429.0,0.02663336922652195
25,texture,honeycombed,0.07187640011320033,yellow-c,34166024.0,2684851.0,245252.0,0.006699844993759565,toilet,310112.0,943346.0,24321.0,0.019787053843469037,muzzle,666221.0,320456.0,23446.0,0.024340994008706113,ceramic,679072.0,608097.0,28819.0,0.022902213215718996,bathroom-s,9257472.0,563857.0,78128.0,0.008018719925823146,honeycombed,1555456.0,289075.0,123688.0,0.07187640011320033
213,texture,fibrous,0.07122955685577456,green-c,63326720.0,2553358.0,335597.0,0.005120141236605413,bicycle,1152271.0,1391451.0,32577.0,0.012972966515274905,wheel,1513439.0,351127.0,20446.0,0.011087130989306552,food,1104928.0,130281.0,3216.0,0.002610404442233032,corn_field-s,188160.0,633694.0,10871.0,0.013404719950973077,fibrous,1831424.0,664212.0,165943.0,0.07122955685577456
95,object,tree,0.07069471728637589,green-c,63326720.0,3178411.0,2035835.0,0.03157836561453998,tree,21215516.0,2874901.0,1590617.0,0.07069471728637589,pane,480756.0,255570.0,9197.0,0.012648374635037247,foliage,30325.0,55467.0,2241.0,0.02682194108987322,street-s,28111104.0,1565765.0,413304.0,0.014123501357404677,,24924928.0,183749.0,170433.0,0.006834202119443534
296,texture,perforated,0.06991290397438495,purple-c,10857154.0,2868851.0,164759.0,0.012149252362209196,flower,591549.0,987003.0,29511.0,0.01905114196460907,muzzle,666221.0,255008.0,10472.0,0.011498127381947105,food,1104928.0,165952.0,8904.0,0.007055601691315841,ball_pit-s,275968.0,522443.0,13670.0,0.017419760150164193,perforated,1793792.0,1396684.0,208480.0,0.06991290397438495
131,part,head,0.06920296902740936,black-c,139916835.0,2376020.0,801944.0,0.005667812825093762,dog,3793935.0,1480873.0,328709.0,0.06645823304385941,head,4946761.0,1094162.0,390992.0,0.06920296902740936,fur,103280.0,228668.0,8590.0,0.02656498370227425,oasis-s,137984.0,323635.0,1780.0,0.003870920039405095,braided,1568000.0,226021.0,15378.0,0.008645917140201829
186,part,wheel,0.0691679936831724,red-c,21004512.0,1956327.0,101384.0,0.004435101361777873,motorbike,1440771.0,907885.0,59764.0,0.026110449946961236,wheel,1513439.0,509522.0,130872.0,0.0691679936831724,ceramic,679072.0,344498.0,13867.0,0.013733741506165673,wine_cellar-barrel_storage-s,263424.0,332415.0,3514.0,0.005932553918878993,spiralled,1605632.0,190558.0,15875.0,0.008916961324260033
298,texture,zigzagged,0.06903044302182682,white-c,72511065.0,1973871.0,275996.0,0.003719174536113843,motorbike,1440771.0,726444.0,26115.0,0.012197001541263837,wheel,1513439.0,307620.0,26626.0,0.014838113209019227,ceramic,679072.0,306751.0,6311.0,0.006443004271514795,laundromat-s,363776.0,340265.0,2871.0,0.004094584765463439,zigzagged,1618176.0,577403.0,141775.0,0.06903044302182682
316,texture,meshed,0.06872669337778535,white-c,72511065.0,2776004.0,519756.0,0.006951647439837781,windowpane,8841352.0,1131761.0,175978.0,0.017962189966760692,pane,480756.0,216300.0,16536.0,0.024299065420560744,glass,2246777.0,353108.0,25093.0,0.009745641589689574,airport_terminal-s,1480192.0,662526.0,19501.0,0.009184647636110675,meshed,1756160.0,707690.0,158443.0,0.06872669337778535
395,texture,dotted,0.06819781734997159,yellow-c,34166024.0,2479801.0,571755.0,0.01584947304254829,lamp,593361.0,895039.0,22323.0,0.015226348957114803,eye,110350.0,374393.0,21785.0,0.0470561044414396,food,1104928.0,342202.0,16980.0,0.011872880467083872,ball_pit-s,275968.0,458507.0,9814.0,0.013542884189986764,dotted,2935296.0,591154.0,225142.0,0.06819781734997159
303,texture,striped,0.06760242378540447,pink-c,18491188.0,2625849.0,122889.0,0.005853488314934238,cat,4163987.0,1106521.0,137653.0,0.02681801843223703,ear,784263.0,547141.0,38368.0,0.02967280106663697,fur,103280.0,179612.0,2462.0,0.008779374531968758,labyrinth-outdoor-s,125440.0,425361.0,5113.0,0.00936982304906833,striped,2433536.0,1111535.0,224480.0,0.06760242378540447
508,texture,zigzagged,0.0672289252650202,pink-c,18491188.0,2723219.0,224674.0,0.010703995138956746,book,615007.0,957613.0,16671.0,0.010714361460433471,drawer,540514.0,120898.0,12910.0,0.019907417401950955,brick,422313.0,223396.0,7640.0,0.01197362667673872,bookstore-s,401408.0,542523.0,10560.0,0.011313829120467637,zigzagged,1618176.0,1220638.0,178828.0,0.0672289252650202
315,part,hair,0.0670363413576313,black-c,139916835.0,2373809.0,1500689.0,0.010659062999203316,car,5354795.0,1195689.0,155956.0,0.024388977575827333,hair,1159565.0,811090.0,123806.0,0.0670363413576313,fur,103280.0,317742.0,1857.0,0.0044302363031264525,cockpit-s,539392.0,416052.0,5414.0,0.0056987674073450305,studded,1593088.0,149658.0,13910.0,0.00804587595353174
443,texture,perforated,0.06634283339781341,white-c,72511065.0,3128790.0,582010.0,0.007754152813739856,road,12902886.0,1675366.0,310667.0,0.0217743227042278,clouds,116722.0,237384.0,3653.0,0.010423651673690906,carpet,4405463.0,303381.0,39716.0,0.008506085076271201,street-s,28111104.0,789055.0,228464.0,0.007968276727274059,perforated,1793792.0,513197.0,143530.0,0.06634283339781341
279,texture,cobwebbed,0.06550811038032026,purple-c,10857154.0,2685334.0,65853.0,0.004886457190537549,bicycle,1152271.0,1225375.0,74068.0,0.03215345866300164,wheel,1513439.0,375537.0,83531.0,0.04626615598924365,ceramic,679072.0,258122.0,6686.0,0.007185322426029652,labyrinth-indoor-s,137984.0,565531.0,10689.0,0.015428116150375416,cobwebbed,1505280.0,831765.0,143683.0,0.06550811038032026
235,texture,dotted,0.0649081699676637,red-c,21004512.0,2445129.0,300082.0,0.012962752335800435,ball,122639.0,924044.0,36143.0,0.03576602608506343,shade,197478.0,364830.0,20030.0,0.036936774126923824,plastic-opaque,577397.0,511174.0,25480.0,0.023967844709436914,ball_pit-s,275968.0,496383.0,36801.0,0.05003194888178913,dotted,2935296.0,436970.0,205546.0,0.0649081699676637
240,part,ear,0.06449069445235509,pink-c,18491188.0,2142900.0,128056.0,0.006244796653004345,cat,4163987.0,1066920.0,162804.0,0.03212326189897877,ear,784263.0,766965.0,93979.0,0.06449069445235509,fur,103280.0,319601.0,2489.0,0.005920664522636014,casino-indoor-s,652288.0,278265.0,4434.0,0.0047877216642785644,waffled,1555456.0,233918.0,17727.0,0.010005943621951776
