unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
464,texture,honeycombed,0.08213232737008674,red-c,21004512.0,3318397.0,241402.0,0.010024372644120653,seat,1488057.0,1169998.0,137686.0,0.05462930229660815,back pillow,282308.0,239988.0,11651.0,0.02281624220348774,tile,3959469.0,230477.0,47277.0,0.011412207926822055,auditorium-s,489216.0,749299.0,64486.0,0.05492709294233788,honeycombed,1555456.0,1543758.0,235226.0,0.08213232737008674
398,texture,chequered,0.08188758643308384,green-c,63326720.0,2595131.0,383140.0,0.00584601061195726,tree,21215516.0,1592358.0,327046.0,0.014547773774168816,trunk,43897.0,281122.0,5080.0,0.015878026748848993,brick,422313.0,207847.0,6635.0,0.010641113026743112,forest-needleleaf-s,740096.0,858296.0,27218.0,0.017323351837543136,chequered,1530368.0,534633.0,156299.0,0.08188758643308384
258,part,roof,0.08101568659435064,blue-c,61494563.0,3062919.0,619055.0,0.009682049262800913,water,5662399.0,2079830.0,240966.0,0.0321233904210531,roof,443437.0,272297.0,53640.0,0.08101568659435064,brick,422313.0,210196.0,17205.0,0.027961787994227237,skyscraper-s,4402944.0,1075505.0,95439.0,0.017729671689259353,grooved,1505280.0,397151.0,29204.0,0.01559020876807776
217,texture,dotted,0.08091091790294319,red-c,21004512.0,2393528.0,131923.0,0.005670176935841937,ball,122639.0,1040821.0,27011.0,0.02376789455576097,wheel,1513439.0,490515.0,44185.0,0.02254602455697585,food,1104928.0,354993.0,25881.0,0.01804761373462386,ball_pit-s,275968.0,534466.0,30421.0,0.03900063204074803,dotted,2935296.0,591378.0,263987.0,0.08091091790294319
161,texture,lined,0.08066858720179719,white-c,72511065.0,3368782.0,491357.0,0.006517666025675803,skyscraper,1270392.0,1398687.0,88979.0,0.034486647804348666,drawer,540514.0,215241.0,16057.0,0.02170750765853091,brick,422313.0,309964.0,10533.0,0.014593817198341791,skyscraper-s,4402944.0,897956.0,139067.0,0.026941398530328276,lined,1568000.0,907467.0,184786.0,0.08066858720179719
413,scene,ball_pit-s,0.08029423697719135,red-c,21004512.0,3221649.0,294161.0,0.012291534347317399,ball,122639.0,1614807.0,66309.0,0.03967897305846259,body,1291612.0,310800.0,10569.0,0.0066394738677118285,food,1104928.0,424266.0,19528.0,0.012935311519236705,ball_pit-s,275968.0,948848.0,91036.0,0.08029423697719135,paisley,1555456.0,743407.0,137975.0,0.06385106493256476
510,texture,perforated,0.07938947966518926,purple-c,10857154.0,3317454.0,72581.0,0.005146848747346747,skyscraper,1270392.0,1458613.0,54055.0,0.0202078543524178,body,1291612.0,341769.0,23824.0,0.014801588263105936,fabric,8548746.0,269652.0,49860.0,0.0056862386865404475,skyscraper-s,4402944.0,866451.0,84701.0,0.016336740413224003,perforated,1793792.0,1063339.0,210143.0,0.07938947966518926
279,texture,chequered,0.07937200618756611,black-c,139916835.0,2954530.0,2592180.0,0.018478721558013042,tvmonitor,1019561.0,977301.0,23508.0,0.011912713076315754,screen,677188.0,312851.0,18359.0,0.018894080355672648,leather,470954.0,538820.0,10049.0,0.010051764235164668,home_theater-s,313600.0,369878.0,7163.0,0.010591218588971114,chequered,1530368.0,376633.0,140232.0,0.07937200618756611
5,texture,lined,0.07901139207638648,orange-c,30348501.0,3100080.0,323993.0,0.00978104240873879,bus,1628191.0,1433880.0,33927.0,0.01120389254936357,headboard,500152.0,245669.0,6931.0,0.009380286646185494,wood,9793596.0,393408.0,71956.0,0.007113757641090779,theater-indoor_procenium-s,288512.0,800798.0,10262.0,0.009510234947842913,lined,1568000.0,904560.0,181055.0,0.07901139207638648
477,object,mountain,0.07847059758039171,blue-c,61494563.0,3352472.0,746834.0,0.011651039908595607,mountain,5469345.0,2337461.0,568031.0,0.07847059758039171,windows,68737.0,117888.0,1591.0,0.0085984197498838,tile,3959469.0,149089.0,69541.0,0.017217308072731558,mountain-s,1166592.0,1402294.0,76663.0,0.030760890979659526,grid,1682240.0,643307.0,163711.0,0.07572776103275179
95,part,pane,0.07799418373490553,green-c,63326720.0,2537525.0,717400.0,0.011012045172717113,windowpane,8841352.0,1644980.0,417010.0,0.041413910489703276,pane,480756.0,278402.0,54926.0,0.07799418373490553,glass,2246777.0,229109.0,93285.0,0.039152589963657364,living_room-s,9621248.0,969787.0,85485.0,0.00813712751831175,,24924928.0,137473.0,104449.0,0.004184998833237599
92,texture,zigzagged,0.07755070773295637,red-c,21004512.0,2917384.0,327330.0,0.013873109596506247,pottedplant,925877.0,1032471.0,23405.0,0.012095963550347477,arm,2299112.0,418416.0,32147.0,0.011971113223784632,fabric,8548746.0,600161.0,84310.0,0.009301020221858733,ball_pit-s,275968.0,436793.0,7235.0,0.010254760278147083,zigzagged,1618176.0,618357.0,160962.0,0.07755070773295637
338,texture,lined,0.07451190898562755,orange-c,30348501.0,3330992.0,422549.0,0.012705587139936851,curtain,3110939.0,1190917.0,112691.0,0.02690058758726381,roof,443437.0,109530.0,7025.0,0.012867667261357432,wood,9793596.0,488549.0,170697.0,0.016881558407856125,sauna-s,238336.0,692126.0,13036.0,0.014209320424753603,lined,1568000.0,1000221.0,178093.0,0.07451190898562755
303,object,grass,0.07392836799240123,green-c,63326720.0,2981523.0,1263548.0,0.019425842491843492,grass,12961339.0,2779344.0,1083576.0,0.07392836799240123,crosswalk,241792.0,304187.0,9032.0,0.0168210270287384,foliage,30325.0,73188.0,867.0,0.00844650546538588,pasture-s,852992.0,1626605.0,41159.0,0.016879248108830326,,24924928.0,205595.0,188230.0,0.007546619711347308
171,part,hair,0.07368535512116814,black-c,139916835.0,2434847.0,1050099.0,0.007431615256567933,person,14523849.0,1155554.0,316360.0,0.02059227459039202,hair,1159565.0,677035.0,126043.0,0.07368535512116814,food,1104928.0,449996.0,9044.0,0.005850389422206122,banquet_hall-s,125440.0,446320.0,4948.0,0.008729525839255342,bumpy,2082304.0,174896.0,12501.0,0.005569120848719584
153,part,wheel,0.07346391514014954,yellow-c,34166024.0,2387868.0,170650.0,0.004690346176407259,motorbike,1440771.0,1032431.0,60409.0,0.0250369592418413,wheel,1513439.0,536949.0,140321.0,0.07346391514014954,food,1104928.0,423851.0,21209.0,0.014068335135350265,bakery-shop-s,715008.0,486170.0,8021.0,0.006722501732797947,paisley,1555456.0,443406.0,57737.0,0.02974409169940112
169,texture,swirly,0.07293645464952458,yellow-c,34166024.0,2727763.0,181756.0,0.004950856573421395,car,5354795.0,1023736.0,225877.0,0.036712124556329676,wheel,1513439.0,579627.0,123086.0,0.0624808373689073,food,1104928.0,250340.0,10550.0,0.00784551110344325,ball_pit-s,275968.0,499265.0,8879.0,0.011586029432873056,swirly,1605632.0,978367.0,175656.0,0.07293645464952458
278,object,car,0.07217098430900927,black-c,139916835.0,2554969.0,916640.0,0.006475496718720908,car,5354795.0,1752382.0,478405.0,0.07217098430900927,wheel,1513439.0,952882.0,99344.0,0.041970834528599135,fur,103280.0,238597.0,1839.0,0.005408219081396783,street-s,28111104.0,999626.0,444725.0,0.015514020875946962,studded,1593088.0,165366.0,11904.0,0.006815722424207723
480,texture,cobwebbed,0.071173037641039,black-c,139916835.0,3177777.0,1443226.0,0.010188576622893051,windowpane,8841352.0,1439735.0,237417.0,0.023638470798025026,wheel,1513439.0,356088.0,37987.0,0.020740469768610024,glass,2246777.0,182036.0,14816.0,0.006137538696195563,building_facade-s,3148544.0,810057.0,53084.0,0.013592054521846916,cobwebbed,1505280.0,1070046.0,171115.0,0.071173037641039
156,texture,dotted,0.07060339847078827,pink-c,18491188.0,2856034.0,125603.0,0.0059186342003407,motorbike,1440771.0,1046934.0,33094.0,0.013482380711241007,wheel,1513439.0,611958.0,41365.0,0.019848543592420845,ceramic,679072.0,517224.0,8713.0,0.007336750357659212,laundromat-s,363776.0,372618.0,8154.0,0.01119685817862243,dotted,2935296.0,700471.0,239769.0,0.07060339847078827
4,part,hand,0.06928374285011378,pink-c,18491188.0,2625832.0,320970.0,0.015434181010336098,person,14523849.0,1062855.0,470817.0,0.031147163246192565,hand,398768.0,713903.0,72095.0,0.06928374285011378,skin,177664.0,654071.0,34352.0,0.04308092848731412,auto_mechanics-indoor-s,125440.0,336654.0,2896.0,0.006306647677036919,waffled,1555456.0,181459.0,22017.0,0.012838664457011437
197,color,red-c,0.06770394981806263,red-c,21004512.0,2729856.0,1505015.0,0.06770394981806263,bus,1628191.0,1414326.0,74343.0,0.025046712221049035,body,1291612.0,409658.0,23708.0,0.014132413585906214,plastic-opaque,577397.0,549776.0,9384.0,0.00839514434298423,moon_bounce-s,137984.0,718617.0,7307.0,0.008603616651006599,zigzagged,1618176.0,375608.0,53418.0,0.027529857769101294
441,object,painting,0.06762408424742174,white-c,72511065.0,2441101.0,486094.0,0.006527724464907992,painting,2207098.0,1321327.0,223493.0,0.06762408424742174,pane,480756.0,332518.0,29255.0,0.037314146723485014,glass,2246777.0,362265.0,97902.0,0.03898707360003823,building_facade-s,3148544.0,1001196.0,42626.0,0.01037857726861246,,24924928.0,66047.0,62222.0,0.002495993281332604
434,object,car,0.06666668746372538,black-c,139916835.0,2415908.0,1141469.0,0.00808455769015867,car,5354795.0,1483779.0,427411.0,0.06666668746372538,wheel,1513439.0,718801.0,48034.0,0.02199151545229708,glass,2246777.0,285976.0,58929.0,0.023821015561333383,street-s,28111104.0,896465.0,285863.0,0.00995285586448103,dotted,2935296.0,127171.0,13763.0,0.004514377256696616
344,texture,perforated,0.06566185157921842,red-c,21004512.0,3160717.0,179518.0,0.007484372675048073,sea,2272224.0,1125155.0,80908.0,0.02439581108955875,crosswalk,241792.0,82414.0,2798.0,0.008705446037435281,carpet,4405463.0,194238.0,63153.0,0.01392093724126803,auditorium-s,489216.0,619151.0,15047.0,0.01376266783741265,perforated,1793792.0,1603944.0,209355.0,0.06566185157921842
336,object,plant,0.0656580268871662,green-c,63326720.0,2524674.0,1707893.0,0.026626126939968554,plant,3760075.0,1960048.0,352432.0,0.0656580268871662,pane,480756.0,257473.0,4295.0,0.005852024841470758,foliage,30325.0,120294.0,3281.0,0.022268525431321167,greenhouse-indoor-s,363776.0,1121335.0,17177.0,0.011701479766801505,frilly,1618176.0,186344.0,16550.0,0.009256307432451328
417,part,hair,0.06468644018567393,black-c,139916835.0,2590171.0,1295909.0,0.009177104544411264,road,12902886.0,1484613.0,208789.0,0.014725528627075383,hair,1159565.0,618258.0,108014.0,0.06468644018567393,leather,470954.0,386011.0,4780.0,0.005609110697794492,park-s,1179136.0,707057.0,12894.0,0.006883044297786953,,24924928.0,155139.0,84828.0,0.0033937663088558583
460,part,wheel,0.06442059333309431,black-c,139916835.0,2546922.0,735369.0,0.0051885794397097075,motorbike,1440771.0,1174272.0,63200.0,0.024766413921232616,wheel,1513439.0,653782.0,131164.0,0.06442059333309431,food,1104928.0,533695.0,17519.0,0.010806832874386838,laundromat-s,363776.0,498680.0,9108.0,0.010673254053445954,dotted,2935296.0,289220.0,78058.0,0.024808212917509148
68,color,red-c,0.06437906486397332,red-c,21004512.0,2872810.0,1444222.0,0.06437906486397332,flower,591549.0,1397211.0,41411.0,0.02126532018657159,arm,2299112.0,483531.0,27118.0,0.009841318804946425,food,1104928.0,618765.0,23985.0,0.014111247343661381,ball_pit-s,275968.0,708899.0,12970.0,0.013345035533600781,knitted,1856512.0,466382.0,28689.0,0.012504985387094877
86,texture,striped,0.06409250812556302,black-c,139916835.0,2496652.0,633552.0,0.00446855896781163,airplane,1293178.0,1129378.0,19546.0,0.008133965318496385,wing,323329.0,258768.0,11111.0,0.01945932124430371,food,1104928.0,136630.0,3358.0,0.0027120012921983527,mountain_snowy-s,1793792.0,566718.0,21496.0,0.0091901972369554,striped,2433536.0,1001444.0,206896.0,0.06409250812556302
75,material,food,0.062036830243843016,orange-c,30348501.0,2471044.0,478236.0,0.014787156574274716,painting,2207098.0,1185624.0,72601.0,0.021866974125340614,hand,398768.0,421990.0,13291.0,0.016460115397904804,food,1104928.0,464327.0,91665.0,0.062036830243843016,bakery-shop-s,715008.0,652161.0,25897.0,0.019307791409945187,paisley,1555456.0,279995.0,31577.0,0.01750510290630055
251,part,wheel,0.06189841311134235,red-c,21004512.0,3095066.0,131056.0,0.0054678381921088,bicycle,1152271.0,1331066.0,65669.0,0.02716212482441758,wheel,1513439.0,772446.0,133245.0,0.06189841311134235,ceramic,679072.0,591108.0,15435.0,0.012301304249070529,wine_cellar-barrel_storage-s,263424.0,434111.0,6247.0,0.00903675457985673,swirly,1605632.0,637088.0,72853.0,0.033574868874451755
65,part,shade,0.06157456778475065,yellow-c,34166024.0,3231467.0,1117348.0,0.030797783790433242,lamp,593361.0,1179733.0,58748.0,0.03426846155910184,shade,197478.0,338080.0,31064.0,0.06157456778475065,food,1104928.0,1009932.0,35081.0,0.01686765757323254,bar-s,765184.0,797882.0,17788.0,0.011511197337954724,waffled,1555456.0,239977.0,40462.0,0.023055651631850325
456,part,head,0.06156944751771674,pink-c,18491188.0,2817209.0,155543.0,0.007353286700697693,dog,3793935.0,1433321.0,192488.0,0.038231751691438415,head,4946761.0,1016530.0,345862.0,0.06156944751771674,skin,177664.0,357358.0,9976.0,0.019000239978973266,ball_pit-s,275968.0,340958.0,4497.0,0.007342891992377891,freckled,1555456.0,208907.0,15586.0,0.00891251428855709
454,object,car,0.059741909795930234,black-c,139916835.0,2419550.0,816764.0,0.005771383460672213,car,5354795.0,1751617.0,400617.0,0.059741909795930234,windshield,67640.0,676301.0,12757.0,0.01744704479310269,glass,2246777.0,194543.0,26034.0,0.010778847722381532,building_facade-s,3148544.0,1051105.0,64707.0,0.015648828931578727,,24924928.0,106717.0,94783.0,0.003800919297704739
340,object,sea,0.05897649069218978,blue-c,61494563.0,2833112.0,1132494.0,0.01792057530462647,sea,2272224.0,2253491.0,252046.0,0.05897649069218978,pane,480756.0,216154.0,13549.0,0.019827002126255374,glass,2246777.0,154810.0,25050.0,0.010540547022831961,beach-s,990976.0,1097070.0,57480.0,0.028307378336877503,lined,1568000.0,265152.0,14584.0,0.008019496658909648
78,texture,swirly,0.0581213287853381,white-c,72511065.0,2826084.0,539695.0,0.007215419391146656,motorbike,1440771.0,1328381.0,78086.0,0.029016753955495703,wheel,1513439.0,562418.0,96085.0,0.04853336646846203,paper,471596.0,184544.0,3991.0,0.006119767108436875,mountain_snowy-s,1793792.0,614277.0,17419.0,0.007286302888335808,swirly,1605632.0,850912.0,134935.0,0.0581213287853381
312,texture,chequered,0.05807750041696781,white-c,72511065.0,1961767.0,844382.0,0.011468148521393565,tree,21215516.0,1241476.0,394872.0,0.017898189294591815,screen,677188.0,35693.0,4270.0,0.006025873151842124,laminate,229184.0,84074.0,1691.0,0.005427404057554232,forest-broadleaf-s,1216768.0,667432.0,29465.0,0.015886366515971286,chequered,1530368.0,372796.0,104464.0,0.05807750041696781
